dim_4,ava_s_4
0.0,0.0
4.0,17.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,5.0
0.0,2.0
0.0,2.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,2.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,4.0
0.0,4.0
0.0,0.0
0.0,0.0
1.0,6.0
2.0,4.0
0.0,0.0
0.0,3.0
0.0,6.0
0.0,0.0
0.0,0.0
2.0,17.0
0.0,0.0
0.0,0.0
2.0,8.0
0.0,3.0
0.0,3.0
1.0,17.0
7.0,42.0
0.0,0.0
0.0,5.0
0.0,1.0
3.0,12.0
0.0,0.0
0.0,0.0
4.0,19.0
0.0,0.0
0.0,4.0
0.0,0.0
0.0,9.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,3.0
0.0,4.0
0.0,1.0
0.0,1.0
0.0,0.0
0.0,2.0
1.0,7.0
1.0,7.0
0.0,2.0
0.0,3.0
3.0,19.0
0.0,2.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,3.0
0.0,4.0
0.0,0.0
1.0,3.0
0.0,1.0
0.0,0.0
0.0,3.0
0.0,0.0
0.0,0.0
0.0,3.0
0.0,0.0
0.0,0.0
1.0,7.0
0.0,0.0
0.0,2.0
0.0,0.0
3.0,19.0
0.0,0.0
0.0,0.0
0.0,0.0
2.0,4.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,3.0
0.0,2.0
0.0,0.0
0.0,4.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,3.0
0.0,9.0
0.0,0.0
2.0,19.0
0.0,0.0
0.0,3.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,8.0
0.0,0.0
0.0,0.0
2.0,14.0
1.0,4.0
0.0,4.0
0.0,0.0
4.0,33.0
0.0,1.0
0.0,7.0
0.0,0.0
0.0,2.0
0.0,2.0
0.0,6.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,0.0
2.0,17.0
1.0,17.0
0.0,0.0
0.0,1.0
3.0,24.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,4.0
3.0,15.0
0.0,2.0
0.0,0.0
2.0,6.0
0.0,4.0
0.0,0.0
0.0,0.0
2.0,8.0
0.0,1.0
4.0,21.0
0.0,0.0
0.0,3.0
0.0,0.0
4.0,24.0
0.0,0.0
0.0,1.0
0.0,3.0
2.0,16.0
0.0,3.0
0.0,0.0
0.0,2.0
0.0,1.0
0.0,0.0
2.0,10.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,3.0
1.0,6.0
1.0,9.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,3.0
2.0,10.0
0.0,0.0
0.0,3.0
0.0,0.0
0.0,0.0
0.0,1.0
2.0,6.0
0.0,0.0
0.0,3.0
0.0,3.0
0.0,3.0
0.0,4.0
0.0,2.0
0.0,0.0
0.0,0.0
2.0,5.0
0.0,0.0
0.0,0.0
1.0,6.0
1.0,6.0
0.0,0.0
10.0,57.0
0.0,3.0
2.0,8.0
0.0,0.0
0.0,0.0
0.0,5.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,3.0
0.0,4.0
0.0,2.0
0.0,0.0
0.0,1.0
0.0,0.0
5.0,18.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,4.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,2.0
0.0,0.0
0.0,0.0
0.0,3.0
3.0,16.0
0.0,2.0
0.0,3.0
4.0,14.0
0.0,0.0
0.0,0.0
0.0,5.0
2.0,11.0
0.0,0.0
0.0,2.0
0.0,3.0
0.0,4.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2.0,4.0
0.0,0.0
0.0,2.0
0.0,0.0
0.0,0.0
0.0,1.0
2.0,10.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,4.0
0.0,1.0
0.0,2.0
0.0,0.0
10.0,49.0
1.0,5.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,4.0
0.0,2.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,3.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,5.0
0.0,0.0
0.0,5.0
0.0,3.0
1.0,8.0
4.0,49.0
2.0,9.0
0.0,0.0
0.0,1.0
0.0,0.0
2.0,6.0
1.0,12.0
0.0,0.0
0.0,2.0
0.0,0.0
0.0,0.0
0.0,7.0
0.0,0.0
0.0,2.0
4.0,52.0
2.0,6.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,2.0
0.0,2.0
3.0,15.0
0.0,0.0
0.0,0.0
2.0,5.0
0.0,0.0
0.0,6.0
2.0,24.0
0.0,4.0
0.0,0.0
2.0,10.0
0.0,0.0
0.0,6.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,0.0
2.0,6.0
0.0,0.0
2.0,11.0
0.0,0.0
0.0,2.0
0.0,0.0
0.0,3.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,2.0
0.0,0.0
0.0,0.0
0.0,4.0
0.0,4.0
2.0,11.0
0.0,1.0
0.0,2.0
0.0,1.0
0.0,0.0
0.0,0.0
6.0,87.0
0.0,0.0
4.0,42.0
0.0,1.0
0.0,0.0
0.0,2.0
0.0,0.0
2.0,7.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,7.0
3.0,34.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,1.0
0.0,0.0
0.0,0.0
6.0,21.0
0.0,5.0
0.0,0.0
0.0,2.0
0.0,0.0
0.0,4.0
0.0,0.0
0.0,3.0
0.0,0.0
0.0,7.0
0.0,0.0
1.0,7.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,4.0
0.0,0.0
0.0,0.0
0.0,6.0
0.0,0.0
0.0,2.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,0.0
4.0,13.0
0.0,0.0
2.0,11.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,3.0
0.0,2.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,2.0
0.0,0.0
0.0,0.0
0.0,1.0
1.0,23.0
0.0,0.0
0.0,2.0
0.0,1.0
0.0,0.0
0.0,1.0
0.0,1.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,0.0
3.0,16.0
0.0,1.0
0.0,1.0
1.0,9.0
0.0,6.0
0.0,0.0
0.0,0.0
0.0,5.0
0.0,0.0
0.0,1.0
1.0,6.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.0
2.0,9.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,4.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,7.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,5.0
0.0,0.0
0.0,2.0
2.0,24.0
1.0,4.0
0.0,6.0
0.0,0.0
4.0,12.0
1.0,8.0
0.0,0.0
0.0,3.0
0.0,0.0
0.0,0.0
0.0,5.0
0.0,2.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,4.0
0.0,0.0
0.0,0.0
9.0,100.0
0.0,0.0
0.0,0.0
0.0,2.0
0.0,0.0
0.0,0.0
5.0,18.0
0.0,4.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,7.0
1.0,6.0
0.0,0.0
0.0,2.0
0.0,2.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,2.0
0.0,4.0
0.0,6.0
6.0,29.0
0.0,2.0
0.0,3.0
0.0,2.0
2.0,8.0
0.0,1.0
0.0,2.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
3.0,29.0
0.0,0.0
0.0,0.0
0.0,4.0
0.0,1.0
1.0,9.0
3.0,16.0
0.0,2.0
0.0,0.0
1.0,7.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,2.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3.0,24.0
0.0,0.0
3.0,45.0
0.0,3.0
0.0,7.0
4.0,29.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
4.0,33.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,8.0
0.0,6.0
0.0,1.0
0.0,2.0
0.0,0.0
0.0,2.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,2.0
0.0,0.0
0.0,5.0
0.0,2.0
0.0,0.0
3.0,20.0
0.0,6.0
0.0,0.0
0.0,5.0
3.0,23.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,4.0
4.0,44.0
0.0,0.0
0.0,0.0
0.0,7.0
0.0,4.0
0.0,0.0
0.0,2.0
0.0,6.0
7.0,107.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3.0,28.0
0.0,1.0
0.0,2.0
0.0,2.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,2.0
0.0,1.0
0.0,0.0
2.0,25.0
0.0,0.0
0.0,2.0
0.0,0.0
1.0,6.0
0.0,0.0
0.0,2.0
0.0,0.0
3.0,6.0
0.0,5.0
3.0,9.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,3.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,4.0
0.0,0.0
0.0,0.0
0.0,0.0
4.0,7.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,6.0
0.0,0.0
0.0,3.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,2.0
0.0,0.0
0.0,16.0
0.0,5.0
0.0,1.0
1.0,5.0
2.0,12.0
0.0,0.0
1.0,4.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,2.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,2.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,1.0
0.0,0.0
0.0,3.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,4.0
0.0,0.0
0.0,0.0
2.0,5.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,4.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,2.0
0.0,0.0
4.0,41.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,2.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,0.0
2.0,6.0
0.0,0.0
2.0,3.0
1.0,8.0
0.0,0.0
0.0,2.0
0.0,1.0
0.0,0.0
5.0,20.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,2.0
0.0,4.0
0.0,3.0
2.0,6.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,0.0
5.0,15.0
0.0,0.0
3.0,23.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,2.0
0.0,2.0
0.0,0.0
0.0,0.0
4.0,37.0
0.0,0.0
0.0,3.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,2.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,3.0
0.0,1.0
0.0,0.0
0.0,0.0
2.0,28.0
1.0,12.0
0.0,2.0
0.0,0.0
0.0,0.0
2.0,13.0
0.0,1.0
0.0,3.0
3.0,11.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,2.0
0.0,5.0
0.0,0.0
0.0,1.0
0.0,3.0
0.0,0.0
0.0,2.0
0.0,1.0
0.0,2.0
3.0,18.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,2.0
0.0,0.0
0.0,4.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,1.0
1.0,10.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,2.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2.0,13.0
0.0,2.0
0.0,7.0
0.0,6.0
0.0,0.0
0.0,5.0
0.0,0.0
0.0,6.0
0.0,0.0
0.0,2.0
0.0,1.0
0.0,0.0
0.0,0.0
1.0,3.0
0.0,1.0
0.0,4.0
0.0,0.0
0.0,0.0
0.0,2.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,0.0
10.0,114.0
0.0,5.0
1.0,11.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,2.0
0.0,0.0
0.0,2.0
0.0,2.0
1.0,13.0
0.0,2.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,2.0
0.0,5.0
0.0,3.0
0.0,3.0
0.0,0.0
0.0,1.0
0.0,1.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,2.0
0.0,2.0
0.0,0.0
0.0,3.0
0.0,0.0
0.0,3.0
0.0,0.0
0.0,3.0
0.0,0.0
0.0,0.0
0.0,2.0
0.0,2.0
2.0,21.0
0.0,0.0
0.0,2.0
1.0,9.0
3.0,10.0
0.0,0.0
2.0,6.0
0.0,5.0
0.0,1.0
4.0,46.0
1.0,6.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,2.0
2.0,4.0
0.0,0.0
2.0,6.0
3.0,16.0
0.0,0.0
2.0,6.0
0.0,4.0
0.0,7.0
0.0,0.0
1.0,4.0
0.0,0.0
6.0,44.0
0.0,3.0
0.0,0.0
0.0,2.0
0.0,0.0
1.0,9.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,3.0
0.0,0.0
0.0,0.0
0.0,3.0
1.0,3.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,11.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,10.0
0.0,0.0
0.0,4.0
0.0,0.0
0.0,4.0
0.0,0.0
0.0,3.0
0.0,0.0
0.0,9.0
0.0,0.0
0.0,0.0
0.0,0.0
5.0,28.0
0.0,8.0
0.0,2.0
0.0,0.0
2.0,19.0
0.0,0.0
4.0,20.0
0.0,1.0
0.0,0.0
0.0,0.0
1.0,12.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,1.0
1.0,17.0
0.0,0.0
0.0,0.0
2.0,9.0
0.0,0.0
2.0,7.0
0.0,0.0
0.0,3.0
1.0,11.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,3.0
0.0,0.0
0.0,2.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3.0,11.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.0
1.0,7.0
0.0,0.0
0.0,0.0
0.0,3.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,6.0
0.0,2.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,4.0
0.0,2.0
0.0,0.0
0.0,0.0
0.0,0.0
3.0,21.0
0.0,5.0
0.0,0.0
0.0,0.0
0.0,4.0
0.0,0.0
0.0,4.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.0
1.0,10.0
0.0,2.0
2.0,10.0
0.0,3.0
3.0,14.0
1.0,12.0
0.0,1.0
0.0,0.0
0.0,3.0
0.0,0.0
0.0,3.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,10.0
0.0,4.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
4.0,18.0
0.0,2.0
0.0,3.0
0.0,0.0
0.0,4.0
0.0,2.0
0.0,2.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
8.0,50.0
0.0,2.0
0.0,2.0
0.0,1.0
1.0,5.0
0.0,0.0
0.0,0.0
0.0,10.0
2.0,12.0
0.0,0.0
0.0,0.0
0.0,2.0
0.0,0.0
0.0,0.0
1.0,9.0
0.0,0.0
0.0,0.0
0.0,6.0
0.0,0.0
1.0,22.0
0.0,0.0
0.0,2.0
0.0,1.0
0.0,0.0
0.0,0.0
6.0,41.0
0.0,1.0
0.0,1.0
0.0,0.0
2.0,5.0
1.0,8.0
1.0,11.0
0.0,3.0
6.0,38.0
0.0,0.0
2.0,13.0
0.0,4.0
0.0,1.0
0.0,3.0
0.0,1.0
0.0,2.0
0.0,0.0
0.0,0.0
1.0,13.0
0.0,0.0
0.0,5.0
0.0,1.0
1.0,7.0
0.0,2.0
0.0,0.0
0.0,2.0
0.0,0.0
0.0,2.0
3.0,9.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,2.0
0.0,3.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,16.0
0.0,0.0
2.0,7.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,4.0
0.0,1.0
0.0,0.0
0.0,3.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.0
2.0,5.0
0.0,0.0
0.0,0.0
2.0,8.0
3.0,19.0
0.0,0.0
0.0,0.0
5.0,36.0
0.0,0.0
0.0,3.0
0.0,0.0
0.0,3.0
1.0,7.0
0.0,5.0
0.0,0.0
3.0,12.0
0.0,3.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,10.0
0.0,0.0
3.0,33.0
1.0,5.0
8.0,115.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,2.0
0.0,2.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,10.0
0.0,5.0
0.0,1.0
0.0,1.0
0.0,4.0
0.0,0.0
0.0,4.0
0.0,0.0
0.0,0.0
1.0,5.0
0.0,0.0
0.0,2.0
3.0,26.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,3.0
0.0,0.0
0.0,3.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
9.0,50.0
0.0,3.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,2.0
0.0,0.0
0.0,4.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,2.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
3.0,12.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
4.0,13.0
0.0,0.0
0.0,8.0
1.0,8.0
0.0,0.0
0.0,0.0
1.0,10.0
0.0,8.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,6.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,7.0
0.0,2.0
0.0,0.0
2.0,19.0
0.0,0.0
0.0,0.0
1.0,10.0
0.0,1.0
0.0,5.0
0.0,0.0
4.0,33.0
0.0,0.0
0.0,6.0
0.0,0.0
0.0,0.0
2.0,11.0
0.0,2.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,0.0
2.0,22.0
0.0,2.0
0.0,0.0
0.0,0.0
0.0,2.0
0.0,1.0
1.0,4.0
0.0,0.0
0.0,0.0
0.0,0.0
2.0,6.0
0.0,2.0
0.0,1.0
1.0,11.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,3.0
1.0,6.0
0.0,1.0
0.0,0.0
0.0,1.0
0.0,0.0
2.0,9.0
0.0,0.0
1.0,16.0
0.0,0.0
0.0,2.0
4.0,31.0
2.0,6.0
4.0,17.0
4.0,15.0
0.0,0.0
0.0,0.0
2.0,13.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,7.0
0.0,3.0
5.0,41.0
0.0,0.0
0.0,3.0
0.0,0.0
0.0,5.0
0.0,0.0
0.0,0.0
2.0,10.0
0.0,1.0
3.0,8.0
0.0,1.0
0.0,0.0
0.0,3.0
0.0,3.0
0.0,0.0
0.0,0.0
0.0,0.0
2.0,22.0
0.0,0.0
0.0,2.0
6.0,29.0
0.0,7.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5.0,51.0
0.0,0.0
0.0,0.0
3.0,12.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,2.0
0.0,7.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,6.0
0.0,2.0
3.0,27.0
0.0,3.0
0.0,2.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,6.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.0
1.0,7.0
0.0,0.0
0.0,1.0
0.0,0.0
5.0,38.0
3.0,29.0
0.0,0.0
0.0,16.0
0.0,0.0
0.0,0.0
2.0,8.0
2.0,18.0
0.0,0.0
0.0,0.0
0.0,6.0
1.0,6.0
0.0,1.0
3.0,27.0
2.0,20.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,2.0
0.0,0.0
0.0,0.0
0.0,5.0
0.0,0.0
5.0,98.0
0.0,0.0
2.0,13.0
0.0,0.0
0.0,0.0
0.0,2.0
0.0,0.0
0.0,1.0
0.0,0.0
6.0,28.0
1.0,9.0
0.0,0.0
2.0,27.0
0.0,4.0
0.0,4.0
0.0,0.0
1.0,11.0
0.0,7.0
0.0,2.0
0.0,0.0
0.0,0.0
1.0,9.0
0.0,0.0
0.0,2.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,4.0
0.0,1.0
0.0,2.0
0.0,0.0
0.0,2.0
0.0,0.0
0.0,0.0
0.0,2.0
0.0,6.0
0.0,0.0
2.0,5.0
10.0,79.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
4.0,40.0
0.0,1.0
0.0,0.0
0.0,0.0
8.0,79.0
0.0,0.0
0.0,2.0
0.0,0.0
2.0,9.0
2.0,6.0
0.0,0.0
0.0,0.0
0.0,0.0
6.0,27.0
1.0,4.0
0.0,1.0
0.0,0.0
0.0,4.0
0.0,0.0
3.0,6.0
0.0,3.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,4.0
0.0,0.0
0.0,4.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,17.0
4.0,17.0
0.0,0.0
0.0,2.0
2.0,5.0
0.0,0.0
0.0,2.0
0.0,0.0
0.0,0.0
0.0,2.0
0.0,5.0
0.0,6.0
0.0,1.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,3.0
2.0,8.0
0.0,0.0
0.0,0.0
3.0,12.0
0.0,10.0
0.0,0.0
2.0,33.0
2.0,6.0
0.0,2.0
0.0,0.0
1.0,8.0
0.0,2.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,2.0
0.0,2.0
0.0,3.0
0.0,0.0
0.0,1.0
0.0,3.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,2.0
0.0,0.0
2.0,10.0
0.0,3.0
0.0,4.0
6.0,32.0
5.0,19.0
0.0,0.0
0.0,0.0
0.0,6.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,2.0
2.0,7.0
0.0,1.0
3.0,31.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,2.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,1.0
0.0,2.0
0.0,0.0
0.0,0.0
0.0,7.0
4.0,38.0
0.0,0.0
1.0,5.0
2.0,6.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,2.0
0.0,0.0
2.0,12.0
0.0,0.0
1.0,6.0
0.0,0.0
0.0,3.0
0.0,1.0
0.0,1.0
0.0,0.0
0.0,1.0
5.0,81.0
0.0,2.0
0.0,0.0
3.0,24.0
1.0,14.0
0.0,1.0
0.0,2.0
2.0,30.0
3.0,10.0
3.0,10.0
0.0,3.0
5.0,54.0
0.0,4.0
0.0,3.0
7.0,33.0
0.0,1.0
4.0,53.0
0.0,0.0
2.0,5.0
0.0,0.0
6.0,43.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,3.0
0.0,4.0
7.0,96.0
2.0,9.0
5.0,11.0
0.0,0.0
4.0,46.0
8.0,75.0
0.0,0.0
4.0,33.0
0.0,2.0
0.0,0.0
0.0,0.0
0.0,2.0
0.0,2.0
0.0,4.0
0.0,2.0
0.0,0.0
0.0,0.0
4.0,11.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,8.0
0.0,0.0
7.0,65.0
0.0,2.0
3.0,18.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,2.0
0.0,0.0
1.0,22.0
1.0,6.0
5.0,26.0
0.0,1.0
0.0,4.0
0.0,0.0
0.0,6.0
0.0,1.0
0.0,2.0
0.0,2.0
0.0,0.0
6.0,49.0
0.0,0.0
0.0,0.0
2.0,11.0
2.0,12.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,2.0
4.0,31.0
0.0,0.0
0.0,0.0
0.0,0.0
3.0,16.0
0.0,0.0
0.0,0.0
0.0,6.0
1.0,9.0
0.0,0.0
0.0,1.0
0.0,6.0
0.0,4.0
0.0,0.0
0.0,2.0
0.0,0.0
0.0,0.0
0.0,4.0
3.0,14.0
0.0,0.0
2.0,8.0
0.0,5.0
0.0,0.0
0.0,2.0
0.0,0.0
2.0,8.0
0.0,0.0
0.0,3.0
0.0,0.0
0.0,6.0
4.0,22.0
0.0,4.0
0.0,2.0
0.0,2.0
0.0,0.0
0.0,3.0
0.0,2.0
0.0,3.0
0.0,2.0
0.0,3.0
0.0,0.0
0.0,1.0
0.0,0.0
1.0,4.0
4.0,41.0
4.0,32.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2.0,19.0
0.0,1.0
2.0,12.0
0.0,0.0
0.0,0.0
2.0,12.0
0.0,2.0
0.0,0.0
3.0,8.0
4.0,18.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,5.0
0.0,7.0
0.0,1.0
0.0,1.0
0.0,3.0
0.0,2.0
2.0,8.0
0.0,1.0
0.0,2.0
0.0,2.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,2.0
4.0,11.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,2.0
0.0,3.0
0.0,4.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,0.0
